EmpID,BusinessUnit,Education,FieldOfStudy,Gender,Age,ProximityToHome,Travel,JobGrade,JobRole,MaritalStatus,MonthlyPay,PreviousEmployers,SalaryIncrement,PerformanceRating,WorkingExperience,TrainingAttended,WorkLifeBalance,WithCompany,CurrentRole,LastPromoted,CurrentManager,SatisfactionCompany,SatisfactionRole,SatisfactionCoworkers,LeftCompany
1999,Product Development,1,Business Tech,Female,46,18,Regular,3,Product Executive,Married,10527,5,4,3,28,3,2,2,2,1,2,1,3,4,No
2000,Business Development,1,Business Tech,Female,27,23,Rare,2,Account Executive,Married,3540,1,14,4,9,5,3,9,8,5,8,2,3,4,No
2001,Product Development,2,Business Tech,Female,32,8,Rare,2,Product Research ,Married,5175,5,5,3,9,3,2,5,3,1,3,3,3,3,No
2002,Business Development,2,Sciences,Female,45,4,Rare,2,Account Manager,Divorced,5006,4,3,2,9,3,4,5,4,0,3,3,1,1,No
2003,Business Development,4,Marketing,Female,35,18,Regular,2,Account Manager,Married,4614,0,11,3,5,0,2,4,2,3,2,4,3,3,Yes
2004,Product Development,4,Other,Male,45,8,Rare,2,Product Research ,Married,3697,9,7,3,12,3,3,10,9,9,8,4,4,1,No
2005,HR,4,Sciences,Female,26,17,Regular,1,HR,Divorced,2741,0,3,2,8,2,2,7,7,1,0,2,3,2,Yes
2006,Product Development,3,Business Tech,Male,24,9,Rare,1,Product Research ,Married,4401,1,9,3,5,1,3,5,3,0,4,3,3,4,No
2007,Product Development,3,Sciences,Male,44,28,Rare,4,Product Head,Married,16328,3,6,3,24,1,4,20,6,14,17,4,1,3,No
2008,Product Development,2,Sciences,Male,22,1,Rare,2,Manufacturing Head,Married,4775,6,15,4,4,2,1,2,2,2,2,4,4,1,No
2009,Product Development,1,Sciences,Male,30,1,Rare,2,Technical Support,Married,5126,1,5,3,10,1,2,10,8,3,0,4,4,3,No
2010,Business Development,2,Marketing,Male,40,22,Rare,2,Account Manager,Married,6380,2,5,3,8,6,3,6,4,1,0,3,3,1,Yes
2011,HR,4,Other,Male,38,1,Regular,1,HR,Married,2991,0,4,3,7,2,3,6,2,1,2,4,2,2,No
2012,Product Development,3,Business Tech,Female,27,8,Rare,1,Product Research ,Single,3445,1,4,3,6,5,2,6,2,1,4,3,4,3,No
2013,Product Development,3,Sciences,Female,59,2,Rare,4,Manufacturing Head,Single,13726,3,6,3,30,4,3,5,3,4,3,3,4,1,No
2014,Product Development,3,Sciences,Male,34,10,Rare,1,Technical Support,Divorced,2008,1,7,3,1,3,3,1,0,1,0,2,2,2,No
2015,Business Development,1,Sciences,Male,27,2,Regular,2,Account Manager,Single,5071,3,13,4,8,3,3,6,2,0,0,4,4,2,No
2016,Product Development,3,Business Tech,Female,28,3,Rare,3,Manufacturing Head,Divorced,7655,0,10,3,10,3,2,9,7,1,7,4,2,2,No
2017,Product Development,3,Business Tech,Female,22,15,Rare,1,Technical Support,Single,2871,1,8,3,1,5,3,0,0,0,0,2,4,3,No
2018,Business Development,3,Sciences,Male,28,26,Rare,2,Account Manager,Married,4724,1,4,3,5,0,3,5,3,0,4,3,1,3,No
2019,Product Development,4,Sciences,Male,38,23,Rare,2,Product Executive,Divorced,5745,9,7,3,10,2,3,2,2,1,2,4,4,2,No
2020,Business Development,1,Marketing,Female,39,24,Rare,4,Account Manager,Married,12031,0,4,3,21,2,2,20,9,9,6,2,4,1,No
2021,Business Development,1,Sciences,Male,31,2,Rare,2,Account Manager,Single,6582,4,6,3,10,2,4,6,5,0,5,2,4,3,No
2022,Product Development,4,Business Tech,Male,26,16,Rare,1,Technical Support,Divorced,2373,2,6,3,5,2,3,3,2,0,2,1,2,4,Yes
2023,Business Development,4,Sciences,Male,31,6,Rare,2,Account Manager,Married,6172,4,11,3,12,3,2,7,7,7,7,2,3,2,Yes
2024,Product Development,3,Business Tech,Female,31,24,Rare,2,Product Executive,Single,6812,1,12,3,10,2,3,10,9,1,8,3,1,2,No
2025,Product Development,3,Engineering,Male,20,4,Rare,1,Technical Support,Single,2973,1,12,3,1,2,3,1,0,0,0,1,1,2,Yes
2026,Product Development,4,Sciences,Female,33,5,Regular,3,Section Manager,Married,11878,6,4,3,12,2,3,10,6,8,8,4,2,2,No
2027,Product Development,3,Business Tech,Female,48,22,Regular,4,Section Manager,Divorced,17174,3,3,2,24,3,3,22,17,4,7,4,4,2,No
2028,HR,2,Business Tech,Male,44,1,Rare,3,HR,Married,10482,9,7,3,24,1,3,20,6,3,6,2,1,4,Yes
2029,Business Development,3,Sciences,Male,52,5,Rare,3,Account Manager,Single,8446,9,12,3,10,2,2,8,7,7,7,2,2,3,Yes
2030,Product Development,3,Business Tech,Male,23,4,Rare,1,Product Research ,Married,2819,2,9,3,5,3,4,3,2,0,2,1,1,1,No
2031,Product Development,2,Business Tech,Male,34,19,Rare,1,Technical Support,Divorced,2661,0,3,2,3,2,3,2,2,1,2,2,4,3,No
2032,Product Development,3,Sciences,Female,60,7,Rare,5,Section Manager,Married,19566,5,4,3,33,5,1,29,8,11,10,1,1,4,No
2033,HR,3,HR,Female,34,23,Regular,3,HR,Divorced,9950,9,8,3,11,2,3,3,2,0,2,2,1,3,Yes
2034,Business Development,3,Other,Male,40,28,None,3,Account Manager,Divorced,10932,3,8,3,20,2,3,1,0,0,1,3,1,3,No
2035,Product Development,2,Sciences,Male,32,7,Rare,2,Technical Support,Married,4883,1,11,3,10,3,3,10,4,1,1,4,3,1,Yes
2036,Business Development,2,Marketing,Female,46,4,Rare,5,Section Manager,Married,18789,2,7,3,26,2,3,11,4,0,8,4,2,3,No
2037,Product Development,1,Business Tech,Male,26,2,Rare,1,Product Research ,Single,3904,0,5,3,5,2,3,4,3,1,1,1,4,4,No
2038,Product Development,4,Sciences,Male,44,10,Rare,1,Product Research ,Single,2936,1,4,3,6,4,3,6,4,0,2,3,3,3,Yes
2039,Business Development,3,Marketing,Male,20,21,Rare,1,Account Executive,Single,2678,1,10,3,2,2,3,2,1,2,2,3,4,4,No
2040,Business Development,2,Sciences,Male,31,8,Rare,3,Account Manager,Divorced,10793,1,11,3,13,5,3,13,7,9,9,1,4,1,No
2041,Product Development,2,Business Tech,Female,34,8,Rare,2,Product Executive,Single,6142,3,4,3,10,2,3,5,1,4,3,2,3,4,No
2042,HR,4,Business Tech,Male,42,2,None,2,HR,Married,6272,7,9,3,10,3,4,4,3,0,3,4,1,1,No
2043,Product Development,3,Sciences,Male,29,23,Rare,1,Product Research ,Single,2201,9,9,3,6,4,3,3,2,1,2,4,4,4,No
2044,Business Development,4,Marketing,Male,37,4,Regular,1,Account Executive,Divorced,2793,4,10,3,13,2,3,9,8,5,8,1,4,3,No
2045,Business Development,2,Sciences,Female,24,3,Rare,2,Account Manager,Single,4577,9,7,3,4,3,3,2,2,2,0,1,3,1,Yes
2046,Business Development,1,Sciences,Female,33,8,None,1,Account Executive,Single,2342,0,12,3,3,2,2,2,2,2,2,2,4,4,No
2047,HR,4,HR,Male,55,26,Rare,5,Section Manager,Married,19636,4,11,3,35,0,3,10,9,1,4,3,2,1,No
2048,Product Development,4,Sciences,Female,34,16,Regular,1,Product Research ,Single,2553,1,9,3,6,3,3,5,2,1,3,3,4,3,No
2049,Business Development,3,Marketing,Female,29,9,Rare,1,Account Executive,Single,2760,1,6,3,2,3,3,2,2,2,2,2,2,3,Yes
2050,Business Development,1,Business Tech,Female,34,3,Rare,2,Account Manager,Married,8103,3,5,3,9,3,2,4,2,0,1,4,4,3,No
2051,Business Development,3,Engineering,Female,34,14,Rare,1,Account Executive,Divorced,2579,1,11,3,8,3,3,8,2,0,6,3,3,4,No
2052,Product Development,3,Business Tech,Male,33,14,Rare,1,Technical Support,Married,2436,5,6,3,8,2,1,5,4,0,4,3,4,3,Yes
2053,Product Development,4,Sciences,Male,34,9,Regular,2,Technical Support,Married,5346,4,10,3,11,3,2,7,1,0,7,4,1,3,Yes
2054,Business Development,3,Marketing,Female,33,2,None,2,Account Manager,Single,5147,8,8,3,13,2,2,11,7,1,7,4,2,4,No
2055,Business Development,1,Sciences,Female,59,1,Regular,2,Account Manager,Single,5473,7,4,3,20,2,2,4,3,1,3,1,3,4,No
2056,Product Development,4,Business Tech,Female,29,9,Rare,1,Technical Support,Married,2974,9,10,3,9,2,3,5,3,1,2,4,3,3,No
2057,Product Development,2,Business Tech,Female,38,2,Rare,3,Manufacturing Head,Married,7756,3,12,3,10,6,4,5,4,0,2,4,3,4,No
2058,Product Development,4,Sciences,Female,36,24,None,2,Technical Support,Married,5674,7,8,3,11,3,3,9,8,0,8,2,2,3,No
2059,Business Development,2,Engineering,Male,50,8,Regular,2,Account Manager,Married,6796,3,7,3,18,4,3,4,3,1,3,2,3,1,Yes
2060,Product Development,3,Sciences,Female,32,1,None,1,Technical Support,Married,2332,6,13,4,5,3,3,3,0,0,2,3,2,3,No
2061,Product Development,1,Sciences,Male,28,2,Rare,1,Product Research ,Married,3201,0,10,3,6,2,1,5,3,0,4,1,2,1,No
2062,Product Development,3,Engineering,Male,55,22,Rare,1,Product Research ,Divorced,3537,5,5,3,8,1,3,4,2,1,2,1,2,4,No
2063,Product Development,3,Sciences,Female,27,5,Rare,1,Product Research ,Single,2478,1,5,3,4,2,2,4,3,1,2,3,2,2,No
2064,Product Development,4,Business Tech,Male,46,1,Rare,3,Product Executive,Divorced,9396,7,9,3,17,3,3,4,2,0,3,4,1,3,No
2065,Business Development,4,Sciences,Male,35,3,Rare,3,Account Manager,Divorced,7823,6,6,3,12,2,3,10,9,0,8,4,4,2,No
2066,Product Development,1,Business Tech,Male,44,2,Regular,3,Manufacturing Head,Single,10209,5,11,3,16,2,2,2,2,2,2,2,3,2,No
2067,Product Development,4,Sciences,Female,56,14,Rare,1,Product Research ,Married,4963,9,11,3,7,2,3,5,4,4,3,2,2,1,Yes
2068,Product Development,3,Engineering,Male,28,17,Rare,1,Technical Support,Divorced,2367,5,5,3,6,2,2,4,1,0,3,3,4,1,Yes
2069,Business Development,2,Business Tech,Male,36,2,Rare,3,Account Manager,Married,7596,1,6,3,10,2,3,10,9,9,0,2,3,2,No
2070,Business Development,4,Marketing,Male,39,15,Rare,4,Account Manager,Single,13341,0,5,3,21,3,3,20,8,11,10,2,1,1,No
2071,Product Development,3,Sciences,Male,50,9,Rare,1,Technical Support,Married,2380,4,11,3,8,5,3,1,0,0,0,1,4,2,No
2072,Product Development,3,Business Tech,Female,38,2,Regular,1,Technical Support,Single,2440,1,15,4,4,3,3,4,3,3,3,4,2,2,No
2073,Product Development,3,Engineering,Male,26,24,Rare,1,Technical Support,Single,2340,1,11,3,1,3,1,1,0,0,0,3,4,2,Yes
2074,Product Development,2,Engineering,Male,42,4,Rare,5,Section Manager,Married,19232,1,4,3,22,3,3,22,17,11,15,3,4,4,No
2075,Product Development,2,Other,Female,35,16,Rare,2,Manufacturing Head,Married,4788,0,4,3,4,2,3,3,2,0,2,4,2,4,No
2076,Product Development,4,Business Tech,Female,34,2,Rare,1,Product Research ,Single,4381,1,4,3,6,3,3,6,5,1,3,3,1,3,No
2077,Business Development,4,Marketing,Male,42,4,Rare,2,Account Manager,Single,5155,7,6,3,9,3,4,6,4,1,5,2,1,4,No
2078,Product Development,4,Business Tech,Male,31,1,None,2,Manufacturing Head,Married,4345,0,5,3,6,2,3,5,4,1,4,3,3,4,No
2079,Product Development,3,Sciences,Male,39,1,None,2,Technical Support,Married,6472,1,8,3,9,2,3,9,8,5,8,4,4,4,No
2080,Product Development,3,Engineering,Male,33,4,None,2,Product Research ,Divorced,3055,5,8,3,11,2,2,9,8,1,7,4,2,4,No
2081,Product Development,1,Business Tech,Male,55,2,None,4,Section Manager,Single,16756,7,8,3,31,3,4,9,7,6,2,3,1,2,No
2082,Product Development,1,Business Tech,Male,24,29,Rare,1,Technical Support,Divorced,3907,1,6,3,6,2,4,6,2,1,2,2,1,2,No
2083,Product Development,3,Business Tech,Male,39,1,Rare,3,Product Executive,Divorced,9613,0,10,3,19,5,2,18,10,3,7,3,4,1,No
2084,Product Development,3,Business Tech,Female,38,10,Rare,2,Product Executive,Married,9824,3,12,3,18,4,3,1,0,0,0,3,3,3,No
2085,Product Development,2,Sciences,Male,45,23,None,2,Technical Support,Married,3633,1,8,3,9,2,3,9,8,0,8,4,1,3,No
2086,Product Development,3,Engineering,Female,30,6,Rare,2,Technical Support,Married,4627,0,5,3,10,6,3,9,2,6,7,1,4,1,No
2087,HR,3,HR,Male,38,2,None,1,HR,Divorced,2592,5,6,3,13,3,3,11,10,3,8,1,2,4,No
2088,Product Development,2,Sciences,Male,56,24,Rare,1,Technical Support,Single,2587,1,9,3,5,3,3,4,2,1,0,1,4,4,Yes
2089,Product Development,3,Sciences,Male,42,29,Rare,2,Manufacturing Head,Married,4434,1,6,3,10,3,2,9,8,7,8,2,2,4,No
2090,Business Development,3,Sciences,Female,33,1,Regular,2,Account Manager,Married,5376,2,12,3,10,3,3,5,3,1,3,3,1,1,No
2091,Product Development,3,Sciences,Male,31,20,Regular,3,Product Executive,Married,9824,3,5,3,12,2,3,1,0,0,0,1,3,1,Yes
2092,Business Development,4,Marketing,Female,51,26,Rare,4,Section Manager,Married,16307,2,7,3,29,2,2,20,6,4,17,1,3,3,No
2093,Product Development,3,Business Tech,Male,24,1,Rare,1,Product Research ,Married,2293,2,9,3,6,2,2,2,0,2,0,2,4,1,Yes
2094,Business Development,3,Business Tech,Male,39,6,Rare,3,Account Manager,Married,8237,2,4,3,11,3,3,7,6,7,6,4,3,1,No
2095,Product Development,4,Business Tech,Female,51,1,Regular,3,Product Executive,Single,7484,3,13,4,23,1,2,13,12,12,8,1,1,3,No
2096,Product Development,4,Sciences,Male,41,12,Rare,1,Technical Support,Married,4766,3,4,3,6,4,3,1,0,0,0,2,4,1,No
2097,Business Development,2,Sciences,Male,43,26,Rare,4,Section Manager,Married,16959,1,5,3,25,3,4,25,12,4,12,3,4,4,No
2098,Product Development,4,Sciences,Female,38,1,Rare,2,Product Executive,Single,7625,0,6,3,10,4,2,9,7,1,8,2,4,3,No
2099,Business Development,3,Business Tech,Male,32,8,Rare,2,Account Manager,Married,6209,1,8,3,10,4,4,10,7,0,8,3,4,3,No
2100,Product Development,4,Sciences,Male,35,18,Regular,2,Product Executive,Married,5689,1,7,3,10,2,4,10,2,0,2,3,3,4,No
2101,Business Development,1,Business Tech,Male,21,5,Rare,1,Account Executive,Single,2380,1,4,3,2,6,3,2,2,1,2,3,1,4,No
2102,Product Development,4,Sciences,Male,29,1,Regular,1,Product Research ,Divorced,2720,1,11,3,10,5,3,10,7,2,8,2,4,4,No
2103,Business Development,3,Sciences,Female,41,6,Rare,3,Section Manager,Single,13591,3,11,3,16,3,3,1,0,0,0,4,4,3,No
2104,Product Development,3,Business Tech,Male,31,15,Regular,1,Technical Support,Married,2610,1,5,3,2,5,2,2,2,2,2,3,3,3,Yes
2105,Product Development,2,Business Tech,Male,31,11,Rare,2,Product Executive,Married,6833,1,5,3,6,2,2,6,5,0,1,3,1,4,No
2106,Product Development,3,Business Tech,Male,32,2,Rare,2,Product Research ,Divorced,5470,0,6,3,10,4,2,9,5,1,6,4,2,3,No
2107,Product Development,3,Sciences,Male,38,2,Rare,1,Product Research ,Single,3944,5,4,3,6,3,3,3,2,1,2,4,4,3,No
2108,Product Development,3,Engineering,Female,51,3,Rare,3,Section Manager,Married,13116,2,4,3,15,2,3,2,2,2,2,1,3,4,No
2109,Product Development,3,Business Tech,Female,22,11,Rare,1,Product Research ,Married,2244,1,6,3,2,1,3,2,1,1,2,1,2,4,No
2110,Product Development,4,Business Tech,Female,39,1,Rare,1,Technical Support,Divorced,2232,7,7,3,7,1,3,3,2,1,2,3,3,3,No
2111,Product Development,4,Business Tech,Female,44,7,Rare,3,Product Executive,Married,10248,3,7,3,24,4,3,22,6,5,17,1,4,4,No
2112,Product Development,3,Business Tech,Male,38,18,Rare,2,Product Executive,Married,5811,3,9,3,15,2,3,1,0,1,0,2,4,3,No
2113,HR,3,HR,Male,30,9,Rare,2,HR,Married,6347,0,12,3,12,2,1,11,9,4,7,3,4,4,No
2114,Business Development,2,Engineering,Male,59,1,Rare,3,Section Manager,Married,11904,3,7,3,14,1,1,6,4,0,4,2,4,3,No
2115,Business Development,2,Marketing,Female,47,2,Rare,2,Account Manager,Married,4537,0,15,4,8,2,3,7,6,7,7,3,4,1,No
2116,Product Development,3,Sciences,Female,43,7,Rare,3,Product Executive,Married,9985,8,9,3,10,1,2,1,0,0,0,3,1,1,No
2117,Product Development,3,Business Tech,Male,34,1,Regular,2,Product Executive,Single,5343,0,13,4,14,3,3,13,9,4,9,4,1,3,No
2118,Product Development,3,Other,Male,35,7,Rare,3,Manufacturing Head,Single,10221,3,14,4,17,3,4,8,5,1,6,3,3,2,No
2119,Product Development,3,Sciences,Male,29,1,Rare,2,Product Executive,Married,5373,0,5,3,6,5,2,5,3,0,2,1,1,1,No
2120,Product Development,2,Engineering,Male,40,24,Rare,2,Product Research ,Divorced,3319,1,10,3,9,3,3,9,8,4,7,1,4,1,No
2121,Product Development,1,Business Tech,Male,30,2,Rare,1,Technical Support,Single,2720,0,6,3,6,3,3,5,3,1,2,2,4,4,No
2122,Business Development,4,Marketing,Male,37,16,Rare,2,Account Manager,Divorced,6334,4,12,3,9,2,3,1,0,0,0,4,3,4,No
2123,Product Development,3,Business Tech,Male,37,10,Regular,3,Manufacturing Head,Divorced,10048,6,3,2,17,5,3,1,0,0,0,1,3,2,Yes
2124,Business Development,4,Sciences,Male,34,21,Rare,2,Account Manager,Single,5337,1,5,3,10,3,3,10,7,5,7,4,4,4,No
2125,Business Development,3,Marketing,Male,34,19,None,2,Account Manager,Single,5304,8,6,3,9,3,2,5,2,0,4,1,4,2,Yes
2126,Product Development,4,Engineering,Female,42,28,Regular,2,Product Executive,Married,4523,0,4,3,7,4,4,6,5,0,4,4,4,4,No
2127,Product Development,3,Sciences,Female,40,6,Rare,4,Manufacturing Head,Single,13237,7,8,3,22,3,3,20,6,5,13,2,3,3,No
2128,Business Development,1,Sciences,Female,34,9,Rare,2,Account Manager,Married,5714,1,13,4,6,3,2,6,5,1,3,2,3,1,No
2129,Business Development,3,Sciences,Female,31,1,Regular,1,Account Executive,Single,2302,1,4,3,3,2,4,3,2,2,2,4,2,1,Yes
2130,Product Development,4,Business Tech,Male,52,8,Rare,2,Product Research ,Married,4941,2,8,3,11,3,2,8,2,7,7,3,2,1,Yes
2131,Product Development,2,Sciences,Female,40,2,Rare,1,Technical Support,Married,3377,4,10,3,7,5,2,4,3,0,2,3,1,4,No
2132,Product Development,4,Other,Male,38,3,Regular,1,Product Research ,Married,2821,3,9,3,8,2,3,2,2,2,2,3,3,1,No
2133,Product Development,4,Business Tech,Female,40,9,Rare,3,Product Head,Single,13499,9,10,3,20,3,2,18,7,2,13,2,3,3,No
2134,Business Development,4,Marketing,Male,38,10,Rare,3,Account Manager,Divorced,8740,0,7,3,9,2,3,8,7,2,7,3,3,2,No
2135,Product Development,3,Sciences,Female,38,1,Rare,3,Manufacturing Head,Single,7861,4,7,3,10,4,4,1,0,0,0,3,3,4,No
2136,Business Development,3,Marketing,Female,34,2,Rare,2,Account Manager,Single,4538,0,5,3,4,3,3,3,2,0,2,3,1,4,No
2137,Business Development,3,Sciences,Male,43,15,Regular,2,Account Manager,Married,6804,3,11,3,7,5,3,2,2,2,2,4,4,3,No
2138,Product Development,3,Sciences,Male,44,5,None,1,Technical Support,Single,3162,3,7,3,7,5,3,5,2,0,3,3,3,4,No
2139,Product Development,2,Sciences,Female,42,29,Regular,2,Product Research ,Divorced,4556,2,3,2,19,3,3,5,4,0,2,1,3,2,No
2140,Product Development,3,Sciences,Male,48,4,Rare,3,Manufacturing Head,Single,7898,1,4,3,11,2,3,10,9,0,8,4,4,3,No
2141,Business Development,4,Marketing,Female,31,7,Regular,3,Account Manager,Married,9637,2,7,3,9,3,3,3,2,2,2,1,1,4,No
2142,Product Development,4,Engineering,Male,31,5,Rare,1,Product Research ,Married,4821,0,5,3,6,4,3,5,2,0,3,3,4,3,No
2143,Product Development,3,Other,Male,36,15,Rare,2,Technical Support,Divorced,4834,7,7,3,9,3,2,1,0,0,0,1,3,2,Yes
2144,Product Development,4,Sciences,Female,38,29,Regular,2,Technical Support,Single,2406,1,4,3,10,2,3,10,3,9,9,4,4,4,No
2145,Product Development,2,Business Tech,Female,50,7,Rare,5,Product Head,Divorced,18740,5,5,3,29,2,2,27,3,13,8,2,3,4,No
2146,Business Development,2,Business Tech,Male,53,2,Rare,4,Section Manager,Divorced,14852,6,6,3,22,3,4,17,13,15,2,3,3,3,No
2147,Business Development,3,Marketing,Female,41,8,Rare,2,Account Manager,Married,4393,5,14,4,14,3,3,5,4,1,4,3,2,3,No
2148,Business Development,4,Business Tech,Male,31,13,Rare,2,Account Manager,Divorced,4233,2,10,3,9,2,1,3,1,1,2,2,1,3,Yes
2149,Product Development,1,Business Tech,Female,40,4,Rare,5,Section Manager,Married,19033,1,7,3,21,2,3,20,8,9,9,4,3,2,No
2150,Product Development,3,Sciences,Male,40,7,Rare,1,Technical Support,Single,2166,3,7,3,10,3,1,4,2,0,3,1,1,2,Yes
2151,Product Development,4,Sciences,Male,32,5,Rare,2,Manufacturing Head,Single,9679,8,15,4,8,1,3,1,0,0,0,4,4,2,No
2152,Product Development,3,Business Tech,Female,59,3,Rare,1,Technical Support,Married,2670,4,13,4,12,3,2,1,0,0,0,3,1,1,No
2153,Product Development,2,Other,Male,29,13,Rare,2,Technical Support,Married,4025,4,6,3,10,2,3,4,3,0,3,4,2,1,No
2154,Product Development,2,Other,Male,42,9,Rare,5,Section Manager,Single,19613,8,15,4,24,2,3,1,0,0,1,4,4,4,No
2155,Product Development,2,Business Tech,Male,34,5,Rare,2,Technical Support,Married,3986,1,7,3,15,3,4,15,10,4,13,2,4,3,No
2156,Business Development,3,Marketing,Female,32,8,Regular,3,Account Manager,Single,8998,1,7,3,9,2,3,9,8,3,7,2,4,4,No
2157,Product Development,3,Other,Male,27,19,Rare,1,Technical Support,Divorced,4066,1,3,2,7,3,3,7,7,0,7,4,1,1,No
2158,Product Development,3,Sciences,Male,23,6,Rare,1,Technical Support,Single,1601,1,14,4,1,2,3,0,0,0,0,3,1,3,Yes
2159,Business Development,4,Marketing,Female,27,8,Rare,2,Account Manager,Married,6214,1,11,3,8,3,3,8,7,0,7,2,2,1,No
2160,Product Development,4,Other,Male,34,1,Regular,1,Product Research ,Divorced,2996,5,7,3,10,2,3,4,3,1,3,4,1,3,No
2161,Business Development,4,Business Tech,Male,34,13,Rare,3,Account Manager,Divorced,8628,1,11,3,9,2,2,8,7,1,1,4,3,3,No
2162,Product Development,2,Sciences,Male,24,1,Rare,2,Product Executive,Single,4617,1,5,3,4,2,2,4,3,1,2,2,3,2,No
2163,Product Development,1,Sciences,Male,32,1,Rare,1,Product Research ,Single,2956,1,6,3,1,2,3,1,0,0,0,4,1,4,No
2164,Product Development,3,Sciences,Male,39,2,Regular,4,Product Executive,Divorced,12169,7,3,2,21,4,3,18,7,11,5,1,4,4,Yes
2165,Product Development,4,Sciences,Female,31,8,Rare,2,Manufacturing Head,Single,4424,1,15,4,11,2,3,11,7,1,8,3,4,4,No
2166,Business Development,2,Business Tech,Male,37,19,None,3,Account Manager,Single,7642,1,6,3,10,2,3,10,0,0,9,1,2,4,No
2167,Product Development,2,Sciences,Female,45,25,Rare,2,Manufacturing Head,Married,5906,0,6,3,10,2,2,9,8,3,8,2,4,4,No
2168,Product Development,1,Business Tech,Female,29,7,Rare,1,Technical Support,Divorced,2532,6,7,3,8,5,3,4,3,0,3,1,4,3,No
2169,Business Development,4,Marketing,Female,32,1,Rare,3,Account Manager,Married,10422,1,12,3,14,3,3,14,10,5,7,3,4,3,No
2170,Business Development,4,Marketing,Female,34,2,Regular,1,Account Executive,Married,2231,6,11,3,6,3,3,4,3,1,2,3,3,4,No
2171,Product Development,2,Business Tech,Female,34,27,Rare,1,Product Research ,Single,2311,2,8,3,9,3,3,3,2,1,2,4,2,4,No
2172,Product Development,4,Engineering,Male,35,5,Rare,3,Manufacturing Head,Single,8095,0,6,3,17,5,3,16,6,0,13,3,2,4,No
2173,Business Development,4,Sciences,Male,32,13,Rare,2,Account Manager,Divorced,4403,2,3,2,8,3,2,5,2,0,3,2,4,3,No
2174,Product Development,1,Sciences,Male,49,8,Regular,2,Product Research ,Married,5130,1,15,4,10,3,3,10,7,1,7,3,2,4,No
2175,Business Development,3,Other,Female,26,5,Rare,1,Account Executive,Single,2966,0,11,3,5,2,3,4,2,0,0,4,3,4,No
2176,Product Development,4,Business Tech,Female,33,1,Rare,4,Product Head,Divorced,16184,4,12,3,10,2,3,6,1,0,5,1,3,3,No
2177,Product Development,4,Business Tech,Male,46,1,Rare,5,Product Head,Divorced,19627,9,10,3,23,0,3,2,2,2,2,4,4,4,No
2178,HR,3,HR,Male,41,4,None,2,HR,Married,6430,6,12,3,10,4,3,3,2,1,2,3,2,2,No
2179,Product Development,2,Sciences,Female,28,12,Rare,1,Technical Support,Married,2515,1,4,3,1,4,2,1,1,0,0,3,4,4,Yes
2180,Product Development,3,Sciences,Female,43,1,Regular,2,Product Executive,Married,5562,4,6,3,12,2,2,5,2,2,2,4,4,2,No
2181,Product Development,1,Sciences,Male,30,16,Rare,1,Product Research ,Married,2862,1,5,3,10,2,2,10,0,0,8,2,4,2,No
2182,Product Development,3,Sciences,Male,51,1,Rare,1,Product Research ,Married,2723,1,4,3,1,0,2,1,0,0,0,3,4,2,No
2183,Product Development,3,Sciences,Male,22,5,Rare,1,Product Research ,Divorced,2328,1,9,3,4,2,2,4,2,2,2,4,2,1,No
2184,Product Development,2,Other,Male,35,4,Rare,1,Technical Support,Divorced,1951,1,5,3,1,3,3,1,0,0,0,3,4,3,No
2185,Product Development,3,Business Tech,Male,42,12,Rare,1,Technical Support,Divorced,2766,8,15,4,7,6,2,5,3,0,4,2,2,2,No
2186,Business Development,4,Marketing,Female,46,2,Rare,5,Section Manager,Single,18947,3,5,3,22,2,2,2,2,2,1,2,1,4,No
2187,Product Development,4,Business Tech,Male,35,9,Rare,2,Product Research ,Single,5098,1,12,3,10,5,3,10,7,0,8,2,3,2,No
2188,Product Development,4,Sciences,Male,36,6,Rare,1,Technical Support,Divorced,2741,1,7,3,7,4,3,7,7,1,7,3,3,3,No
2189,Product Development,4,Sciences,Female,32,9,Rare,2,Product Research ,Married,6322,1,5,3,6,2,2,6,4,0,5,1,4,4,No
2190,Business Development,4,Sciences,Male,40,5,Rare,3,Account Manager,Married,10475,5,14,4,20,2,3,18,13,1,12,4,1,3,No
2191,Business Development,2,Business Tech,Male,32,9,Regular,2,Account Manager,Divorced,4668,0,10,3,9,2,4,8,7,0,7,4,4,4,No
2192,Product Development,2,Sciences,Female,32,2,Regular,2,Product Research ,Single,4998,4,7,3,10,2,3,8,7,0,7,4,3,4,No
2193,Product Development,4,Business Tech,Male,60,1,Rare,3,Product Executive,Divorced,10883,3,13,4,19,2,4,1,0,0,0,3,4,3,No
2194,Product Development,2,Business Tech,Male,45,20,Rare,4,Product Executive,Married,13496,0,7,3,21,2,3,20,7,4,10,3,4,2,No
2195,Product Development,4,Business Tech,Female,54,11,Rare,4,Section Manager,Divorced,16032,3,13,4,26,2,3,14,9,1,12,2,4,1,No
2196,Business Development,3,Business Tech,Male,26,1,Regular,2,Account Manager,Single,4294,1,5,3,7,2,3,7,7,0,7,3,1,2,No
2197,Product Development,4,Sciences,Male,34,10,Regular,2,Manufacturing Head,Divorced,4724,1,6,3,9,3,3,9,7,7,2,3,4,1,No
2198,Product Development,1,Sciences,Male,55,2,Regular,3,Manufacturing Head,Married,10976,3,11,3,23,4,3,3,2,1,2,4,2,2,No
